order_id,customer_id,product_id,order_date,quantity,total_amount
2049,345,54,2024-07-09,4,407.2
2050,346,137,2024-08-31,4,5403.2
2051,326,144,2024-01-26,2,2329.34
2052,919,148,2024-03-28,2,1834.06
2053,81,193,2024-06-10,4,9599.92
2054,352,75,2024-06-11,3,10173.84
2055,241,11,2024-06-14,2,7455.4
2056,705,182,2024-09-04,3,13340.82
2057,499,133,2024-04-18,2,236.36
2058,964,196,2024-04-24,1,938.74
2059,354,169,2024-08-19,4,4157.8
2060,800,138,2024-11-28,1,4434.65
2061,455,56,2024-08-18,1,2364.28
2062,53,129,2024-12-14,4,6434.32
2063,577,36,2024-12-27,1,4419.68
2064,777,157,2024-11-02,2,5037.06
2065,793,95,2024-06-01,1,4637.53
2066,71,186,2024-06-01,4,19488.32
2067,332,82,2024-10-12,2,4670.98
2068,965,70,2024-11-20,2,852.64
2069,831,119,2024-10-31,2,4318.28
2070,246,46,2024-12-26,2,8923.1
2071,102,6,2024-10-20,3,8924.73
2072,840,25,2024-09-07,1,4954.19
2073,504,14,2024-07-13,3,3193.74
2074,538,152,2024-03-27,3,5028.96
2075,436,163,2024-02-25,2,2532.14
2076,811,94,2024-07-19,1,1948.62
2077,646,187,2024-02-15,3,10599.3
2078,934,174,2024-11-16,2,3660.14
2079,901,195,2024-02-29,1,973.18
2080,765,170,2024-09-25,3,4276.02
2081,768,8,2024-01-19,1,267.91
2082,959,144,2024-11-26,4,4658.68
2083,811,129,2024-10-10,2,3217.16
2084,13,176,2024-04-25,1,1632.18
2085,785,124,2024-09-27,1,261.43
2086,186,43,2024-03-01,3,7746.03
2087,582,77,2024-05-12,1,4802.51
2088,14,158,2024-07-13,3,12438.36
2089,780,88,2024-07-13,3,10521.6
2090,983,72,2024-02-15,1,850.17
2091,363,111,2024-08-05,4,19665.36
2092,296,69,2024-03-14,3,12132.54
2093,257,32,2024-05-06,1,2144.93
2094,409,161,2024-10-07,1,3046.02
2095,881,132,2024-12-01,3,5502.39
2096,668,102,2024-01-19,2,8319.1
2097,888,143,2024-09-27,2,1332.5
2098,671,67,2024-03-16,4,16059.48
2099,217,17,2024-06-19,1,2318.0
2100,989,160,2024-08-27,1,494.2
2101,409,127,2024-03-18,4,8552.68
2102,768,116,2024-01-19,3,10534.41
2103,895,24,2024-10-13,4,18884.04
2104,95,28,2024-11-26,3,1865.49
2105,634,24,2024-05-01,3,14163.03
2106,949,77,2024-08-14,4,19210.04
2107,367,41,2024-06-22,2,2094.68
2108,673,179,2024-08-15,4,4467.24
2109,959,13,2024-10-26,2,3855.94
2110,830,58,2024-03-26,4,2394.68
2111,495,164,2024-03-25,4,15333.76
2112,996,193,2024-01-23,1,2399.98
2113,87,95,2024-07-03,3,13912.59
2114,816,18,2024-12-19,3,10791.66
2115,649,56,2024-12-13,2,4728.56
2116,516,29,2024-04-06,3,9868.44
2117,613,177,2024-09-18,1,4433.19
2118,693,74,2024-01-21,2,5377.48
2119,207,131,2024-05-17,3,4624.47
2120,829,36,2024-04-11,3,13259.04
2121,741,11,2024-02-08,3,11183.1
2122,828,157,2024-09-30,4,10074.12
2123,466,42,2024-09-19,1,1798.38
2124,956,131,2024-07-21,3,4624.47
2125,980,73,2024-04-04,2,2135.68
2126,345,109,2024-01-03,2,7721.16
2127,89,27,2024-02-26,2,6637.02
2128,100,149,2024-10-25,3,2838.63
2129,243,188,2024-02-01,3,12674.7
2130,834,14,2024-10-12,4,4258.32
2131,205,15,2024-02-22,2,1167.84
2132,341,182,2024-02-20,1,4446.94
2133,8,140,2024-12-14,1,4007.88
2134,87,112,2024-12-22,4,3223.56
2135,813,49,2024-11-02,4,16969.16
2136,761,187,2024-12-07,1,3533.1
2137,208,9,2024-03-01,3,14978.34
2138,33,41,2024-06-12,1,1047.34
2139,34,49,2024-12-02,4,16969.16
2140,334,163,2024-08-21,1,1266.07
2141,642,166,2024-09-30,1,4050.01
2142,516,100,2024-10-10,2,4426.32
2143,424,110,2024-07-30,4,10529.92
2144,249,41,2024-03-18,4,4189.36
2145,447,122,2024-06-10,1,3872.37
2146,63,11,2024-08-05,3,11183.1
2147,613,48,2024-05-21,4,13392.0
2148,999,124,2024-01-06,3,784.29
2149,284,24,2024-06-18,3,14163.03
2150,955,57,2024-02-23,3,9683.94
2151,611,167,2024-03-29,1,625.78
2152,366,133,2024-04-18,2,236.36
2153,231,181,2024-09-15,4,5757.64
2154,432,63,2024-07-20,4,10591.72
2155,922,176,2024-11-15,3,4896.54
2156,337,27,2024-09-16,2,6637.02
2157,241,200,2024-03-02,4,16951.64
2158,115,91,2024-07-11,1,4270.87
2159,512,26,2024-02-14,4,4298.28
2160,202,42,2024-12-02,2,3596.76
2161,666,21,2024-04-08,4,18415.76
2162,449,160,2024-06-07,1,494.2
2163,784,111,2024-12-06,1,4916.34
2164,502,183,2024-04-12,3,2733.51
2165,81,131,2024-06-26,2,3082.98
2166,747,191,2024-08-06,3,9441.66
2167,510,56,2024-04-04,2,4728.56
2168,613,133,2024-03-27,2,236.36
2169,8,29,2024-07-25,3,9868.44
2170,408,14,2024-02-05,3,3193.74
2171,242,26,2024-03-05,1,1074.57
2172,297,94,2024-07-11,4,7794.48
2173,551,114,2024-08-26,2,1341.34
2174,878,83,2024-03-01,3,9063.9
2175,550,23,2024-11-24,1,1595.81
2176,626,133,2024-07-25,4,472.72
2177,614,179,2024-09-21,4,4467.24
2178,453,120,2024-08-29,4,14678.08
2179,227,124,2024-12-27,2,522.86
2180,855,110,2024-09-28,2,5264.96
2181,957,97,2024-05-29,1,3110.3
2182,251,40,2024-09-15,2,1299.8
2183,306,146,2024-12-02,1,1060.4
2184,543,67,2024-07-27,1,4014.87
2185,764,57,2024-06-03,2,6455.96
2186,738,156,2024-03-12,1,561.2
2187,476,79,2024-08-28,2,7678.78
2188,328,85,2024-08-15,2,5640.9
2189,718,161,2024-05-12,2,6092.04
2190,730,120,2024-07-17,3,11008.56
2191,422,153,2024-06-19,3,6570.93
2192,928,76,2024-09-08,4,9618.28
2193,741,79,2024-07-23,2,7678.78
2194,251,15,2024-12-19,2,1167.84
2195,946,165,2024-07-23,3,13394.25
2196,944,137,2024-03-03,3,4052.4
2197,310,46,2024-06-21,3,13384.65
2198,616,114,2024-08-15,4,2682.68
2199,649,178,2024-08-02,3,14390.43
2200,787,88,2024-02-25,2,7014.4
2201,981,169,2024-01-24,2,2078.9
2202,26,10,2024-03-16,4,2978.88
2203,424,52,2024-04-07,3,13172.67
2204,990,105,2024-09-09,1,1296.37
2205,259,174,2024-09-27,2,3660.14
2206,489,63,2024-10-08,1,2647.93
2207,691,11,2024-08-22,4,14910.8
2208,210,80,2024-01-15,2,8727.78
2209,617,168,2024-04-18,1,144.39
2210,616,167,2024-04-30,3,1877.34
2211,610,125,2024-06-08,3,4859.88
2212,4,5,2024-04-02,4,18016.96
2213,27,162,2024-08-26,2,8378.94
2214,438,122,2024-04-24,4,15489.48
2215,112,54,2024-05-16,1,101.8
2216,985,163,2024-10-05,3,3798.21
2217,192,67,2024-05-04,3,12044.61
2218,256,176,2024-04-20,4,6528.72
2219,370,62,2024-01-04,3,6402.33
2220,479,197,2024-02-15,1,2216.03
2221,628,163,2024-04-30,2,2532.14
2222,442,35,2024-08-01,3,8968.77
2223,66,19,2024-09-12,2,9171.0
2224,619,109,2024-06-16,2,7721.16
2225,851,6,2024-12-26,3,8924.73
2226,328,28,2024-05-09,2,1243.66
2227,684,148,2024-10-25,2,1834.06
2228,582,118,2024-09-29,2,5745.28
2229,827,81,2024-08-26,4,11416.48
2230,425,100,2024-07-31,3,6639.48
2231,614,42,2024-03-30,1,1798.38
2232,660,167,2024-09-13,4,2503.12
2233,35,140,2024-09-18,4,16031.52
2234,214,123,2024-07-20,2,8526.96
2235,997,58,2024-04-27,4,2394.68
2236,89,193,2024-03-25,3,7199.94
2237,607,147,2024-03-28,3,4509.03
2238,706,38,2024-08-25,3,1086.9
2239,641,39,2024-02-19,2,1979.9
2240,217,15,2024-05-18,2,1167.84
2241,366,166,2024-06-04,2,8100.02
2242,816,11,2024-11-10,3,11183.1
2243,889,136,2024-02-12,3,3300.93
2244,517,89,2024-02-14,3,1664.91
2245,65,146,2024-09-10,2,2120.8
2246,421,17,2024-09-10,3,6954.0
2247,573,121,2024-02-08,4,18053.24
2248,691,29,2024-05-20,3,9868.44
2249,184,115,2024-05-18,1,899.59
2250,469,184,2024-04-07,1,3363.2
2251,837,22,2024-10-15,2,4233.94
2252,774,12,2024-10-31,4,16491.88
2253,702,90,2024-02-17,2,1832.12
2254,463,91,2024-06-07,1,4270.87
2255,23,16,2024-01-23,2,7536.34
2256,976,123,2024-06-28,3,12790.44
2257,84,38,2024-11-01,4,1449.2
2258,845,98,2024-06-29,3,3555.9
2259,318,22,2024-04-29,3,6350.91
2260,168,78,2024-01-13,3,3832.29
2261,801,95,2024-01-29,4,18550.12
2262,698,85,2024-08-25,4,11281.8
2263,31,156,2024-03-23,3,1683.6
2264,341,94,2024-06-28,4,7794.48
2265,405,3,2024-08-08,1,3629.56
2266,443,140,2024-06-20,2,8015.76
2267,582,35,2024-10-26,3,8968.77
2268,459,119,2024-02-12,3,6477.42
2269,345,124,2024-05-03,4,1045.72
2270,204,66,2024-11-06,4,19226.24
2271,918,74,2024-01-25,4,10754.96
2272,253,87,2024-09-17,4,8249.2
2273,327,152,2024-12-16,3,5028.96
2274,706,89,2024-03-01,4,2219.88
2275,437,68,2024-09-27,3,1446.48
2276,526,190,2024-07-01,4,9745.32
2277,848,98,2024-02-20,4,4741.2
2278,624,89,2024-05-23,2,1109.94
2279,812,128,2024-04-13,2,2466.3
2280,982,156,2024-06-25,4,2244.8
2281,836,116,2024-05-20,3,10534.41
2282,222,104,2024-03-11,1,260.6
2283,10,91,2024-11-28,3,12812.61
2284,567,102,2024-02-22,2,8319.1
2285,857,117,2024-09-30,4,2547.56
2286,696,160,2024-08-05,2,988.4
2287,485,39,2024-03-13,3,2969.85
2288,635,60,2024-01-22,2,8057.8
2289,824,157,2024-09-30,2,5037.06
2290,185,165,2024-03-09,4,17859.0
2291,306,198,2024-06-02,4,6686.64
2292,277,176,2024-07-19,2,3264.36
2293,422,136,2024-01-12,1,1100.31
2294,950,16,2024-03-28,3,11304.51
2295,830,35,2024-04-01,3,8968.77
2296,468,142,2024-01-21,4,18569.6
2297,809,89,2024-10-16,4,2219.88
2298,383,182,2024-01-26,2,8893.88
2299,580,112,2024-11-30,4,3223.56
2300,294,172,2024-05-17,1,1982.94
2301,644,58,2024-07-15,1,598.67
2302,469,177,2024-12-24,1,4433.19
2303,935,140,2024-04-07,4,16031.52
2304,735,89,2024-09-01,3,1664.91
2305,802,150,2024-09-13,4,9838.44
2306,90,114,2024-10-23,3,2012.01
2307,170,185,2024-07-24,1,512.64
2308,749,40,2024-07-25,3,1949.7
2309,504,172,2024-07-22,1,1982.94
2310,23,97,2024-01-06,3,9330.9
2311,486,147,2024-01-25,1,1503.01
2312,323,125,2024-09-08,4,6479.84
2313,570,145,2024-09-26,4,14960.8
2314,668,6,2024-08-22,4,11899.64
2315,495,160,2024-07-13,3,1482.6
2316,244,21,2024-07-12,3,13811.82
2317,230,28,2024-08-25,4,2487.32
2318,59,199,2024-08-26,4,1852.84
2319,121,24,2024-02-09,3,14163.03
2320,157,184,2024-03-06,2,6726.4
2321,957,32,2024-12-04,4,8579.72
2322,228,53,2024-06-18,1,309.54
2323,816,126,2024-03-20,1,2625.62
2324,290,137,2024-05-15,1,1350.8
2325,922,57,2024-09-16,4,12911.92
2326,631,171,2024-05-01,2,6238.6
2327,459,2,2024-06-13,3,12891.54
2328,232,122,2024-10-28,3,11617.11
2329,457,39,2024-02-02,2,1979.9
2330,466,151,2024-03-19,3,1912.35
2331,218,138,2024-10-28,1,4434.65
2332,776,160,2024-10-29,2,988.4
2333,948,111,2024-06-14,2,9832.68
2334,286,122,2024-05-19,1,3872.37
2335,168,90,2024-12-06,3,2748.18
2336,426,3,2024-08-16,2,7259.12
2337,789,134,2024-09-04,3,12722.64
2338,290,158,2024-10-25,4,16584.48
2339,626,105,2024-10-23,1,1296.37
2340,121,177,2024-01-12,1,4433.19
2341,253,85,2024-02-03,3,8461.35
2342,523,185,2024-10-23,4,2050.56
2343,589,154,2024-06-22,1,220.29
2344,560,45,2024-11-03,4,14750.0
2345,387,134,2024-01-21,4,16963.52
2346,737,106,2024-11-28,2,3523.12
2347,985,133,2024-05-25,2,236.36
2348,310,36,2024-01-08,2,8839.36
2349,326,88,2024-03-10,1,3507.2
2350,404,123,2024-11-24,2,8526.96
2351,385,3,2024-06-24,3,10888.68
2352,402,83,2024-10-18,3,9063.9
2353,472,11,2024-04-20,4,14910.8
2354,623,177,2024-06-20,4,17732.76
2355,981,49,2024-02-06,4,16969.16
2356,59,28,2024-06-03,1,621.83
2357,997,29,2024-12-17,3,9868.44
2358,677,121,2024-01-06,1,4513.31
2359,397,102,2024-06-12,1,4159.55
2360,685,120,2024-04-27,4,14678.08
2361,741,138,2024-11-22,2,8869.3
2362,848,111,2024-07-29,4,19665.36
2363,422,21,2024-06-01,3,13811.82
2364,119,156,2024-01-21,3,1683.6
2365,409,6,2024-10-03,4,11899.64
2366,686,183,2024-10-27,4,3644.68
2367,181,166,2024-10-03,3,12150.03
2368,853,162,2024-04-03,2,8378.94
2369,891,24,2024-04-27,2,9442.02
2370,701,100,2024-07-03,3,6639.48
2371,392,50,2024-03-05,1,3912.39
2372,879,101,2024-06-24,3,10187.61
2373,24,63,2024-03-15,2,5295.86
2374,789,118,2024-04-27,3,8617.92
2375,70,12,2024-09-03,4,16491.88
2376,264,78,2024-10-10,2,2554.86
2377,805,14,2024-08-02,4,4258.32
2378,112,150,2024-10-24,3,7378.83
2379,650,145,2024-06-27,4,14960.8
2380,198,53,2024-09-20,4,1238.16
2381,282,127,2024-07-19,3,6414.51
2382,546,68,2024-08-25,3,1446.48
2383,469,46,2024-02-02,3,13384.65
2384,577,89,2024-02-03,4,2219.88
2385,162,38,2024-11-09,1,362.3
2386,84,119,2024-08-02,1,2159.14
2387,458,86,2024-01-26,1,2142.98
2388,259,12,2024-03-29,4,16491.88
2389,529,43,2024-05-06,3,7746.03
2390,127,48,2024-03-24,1,3348.0
2391,88,177,2024-01-25,1,4433.19
2392,830,14,2024-05-07,2,2129.16
2393,827,161,2024-12-29,2,6092.04
2394,627,200,2024-02-01,3,12713.73
2395,26,105,2024-11-16,1,1296.37
2396,123,195,2024-07-09,3,2919.54
2397,939,175,2024-04-15,2,1713.36
2398,721,75,2024-11-19,2,6782.56
2399,914,178,2024-04-28,1,4796.81
2400,41,88,2024-06-25,4,14028.8
2401,317,96,2024-04-18,1,4108.58
2402,338,39,2024-09-22,2,1979.9
2403,507,161,2024-05-07,4,12184.08
2404,254,48,2024-02-23,3,10044.0
2405,498,95,2024-12-06,4,18550.12
2406,742,193,2024-06-22,4,9599.92
2407,426,119,2024-10-07,2,4318.28
2408,423,54,2024-10-21,4,407.2
2409,205,150,2024-09-04,1,2459.61
2410,199,140,2024-02-05,1,4007.88
2411,368,29,2024-03-10,1,3289.48
2412,281,75,2024-08-15,1,3391.28
2413,290,24,2024-12-22,3,14163.03
2414,463,14,2024-03-10,4,4258.32
2415,198,1,2024-10-08,1,3867.71
2416,10,14,2024-12-22,1,1064.58
2417,38,145,2024-01-16,1,3740.2
2418,359,29,2024-09-14,3,9868.44
2419,908,22,2024-09-11,2,4233.94
2420,922,77,2024-07-01,2,9605.02
2421,785,166,2024-10-16,4,16200.04
2422,84,82,2024-07-18,1,2335.49
2423,830,34,2024-02-16,3,6078.9
2424,379,47,2024-03-31,4,19786.12
2425,920,198,2024-07-03,4,6686.64
2426,435,74,2024-03-31,3,8066.22
2427,634,88,2024-06-14,4,14028.8
2428,881,92,2024-06-02,4,15513.12
2429,522,94,2024-08-12,3,5845.86
2430,811,88,2024-05-12,2,7014.4
2431,426,157,2024-03-05,2,5037.06
2432,746,35,2024-01-25,1,2989.59
2433,1000,1,2024-01-07,4,15470.84
2434,27,20,2024-05-12,2,1636.52
2435,376,41,2024-04-17,3,3142.02
2436,631,156,2024-12-10,1,561.2
2437,811,44,2024-04-25,3,9553.08
2438,63,99,2024-12-06,1,316.83
2439,780,174,2024-06-26,3,5490.21
2440,968,155,2024-11-11,2,4005.66
2441,988,115,2024-12-06,4,3598.36
2442,161,145,2024-04-07,3,11220.6
2443,638,27,2024-03-08,1,3318.51
2444,799,132,2024-05-22,2,3668.26
2445,855,33,2024-04-16,2,3954.06
2446,286,200,2024-03-21,2,8475.82
2447,33,36,2024-01-04,2,8839.36
2448,451,184,2024-09-03,3,10089.6
2449,407,118,2024-03-10,4,11490.56
2450,176,118,2024-01-05,1,2872.64
2451,41,177,2024-04-25,4,17732.76
2452,240,100,2024-01-29,1,2213.16
2453,409,196,2024-01-02,2,1877.48
2454,375,167,2024-08-18,3,1877.34
2455,655,193,2024-04-14,2,4799.96
2456,515,178,2024-08-16,3,14390.43
2457,196,184,2024-12-01,2,6726.4
2458,546,103,2024-11-15,3,12834.54
2459,811,41,2024-07-07,2,2094.68
2460,293,123,2024-03-11,3,12790.44
2461,129,200,2024-03-28,2,8475.82
2462,921,155,2024-09-01,3,6008.49
2463,51,147,2024-04-02,1,1503.01
2464,295,141,2024-04-17,3,12178.32
2465,824,7,2024-01-20,3,8945.91
2466,269,137,2024-12-09,4,5403.2
2467,638,37,2024-10-23,3,13957.26
2468,272,6,2024-04-13,1,2974.91
2469,27,25,2024-12-24,1,4954.19
2470,920,83,2024-09-03,2,6042.6
2471,697,58,2024-12-29,3,1796.01
2472,990,32,2024-03-31,2,4289.86
2473,785,98,2024-08-26,2,2370.6
2474,339,180,2024-10-04,2,7927.0
2475,942,155,2024-03-19,4,8011.32
2476,674,96,2024-08-31,3,12325.74
2477,247,15,2024-04-29,1,583.92
2478,388,13,2024-05-20,4,7711.88
2479,571,127,2024-07-23,4,8552.68
2480,871,36,2024-06-05,4,17678.72
2481,72,25,2024-02-16,3,14862.57
2482,58,73,2024-06-11,1,1067.84
2483,661,120,2024-07-22,4,14678.08
2484,369,138,2024-12-28,1,4434.65
2485,473,181,2024-09-29,1,1439.41
2486,835,104,2024-10-24,4,1042.4
2487,511,76,2024-02-09,3,7213.71
2488,61,146,2024-03-26,4,4241.6
2489,523,100,2024-08-27,1,2213.16
2490,564,97,2024-02-27,3,9330.9
2491,867,129,2024-05-21,3,4825.74
2492,729,12,2024-10-12,1,4122.97
2493,257,188,2024-06-13,2,8449.8
2494,71,89,2024-01-26,3,1664.91
2495,782,140,2024-09-27,2,8015.76
2496,743,116,2024-12-25,1,3511.47
2497,26,93,2024-01-07,4,5916.48
2498,92,82,2024-04-05,1,2335.49
2499,304,133,2024-10-23,4,472.72
2500,326,186,2024-08-05,2,9744.16
2501,494,23,2024-04-21,4,6383.24
2502,618,87,2024-02-02,2,4124.6
2503,24,183,2024-06-10,4,3644.68
2504,948,2,2024-10-08,2,8594.36
2505,439,130,2024-03-18,1,4732.61
2506,281,137,2024-07-21,2,2701.6
2507,462,24,2024-01-25,2,9442.02
2508,790,112,2024-06-11,1,805.89
2509,526,81,2024-08-19,1,2854.12
2510,67,103,2024-07-02,2,8556.36
2511,505,192,2024-12-03,1,2690.83
2512,682,93,2024-09-09,1,1479.12
2513,642,164,2024-10-13,4,15333.76
2514,59,68,2024-09-01,3,1446.48
2515,565,185,2024-08-26,3,1537.92
2516,897,3,2024-08-16,4,14518.24
2517,442,12,2024-07-06,1,4122.97
2518,895,125,2024-12-16,4,6479.84
2519,527,194,2024-05-08,1,3821.31
2520,357,148,2024-05-24,2,1834.06
2521,136,117,2024-03-11,4,2547.56
2522,817,159,2024-01-25,1,4110.27
2523,74,84,2024-12-16,2,4402.34
2524,109,148,2024-12-13,4,3668.12
2525,562,100,2024-04-09,3,6639.48
2526,517,117,2024-10-14,3,1910.67
2527,17,200,2024-07-30,3,12713.73
2528,145,139,2024-04-08,1,1111.61
2529,250,122,2024-03-12,4,15489.48
2530,832,29,2024-12-09,2,6578.96
2531,913,36,2024-05-10,4,17678.72
2532,452,179,2024-10-20,1,1116.81
2533,873,112,2024-04-10,4,3223.56
2534,183,178,2024-11-16,1,4796.81
2535,259,179,2024-12-03,3,3350.43
2536,545,132,2024-03-13,3,5502.39
2537,698,74,2024-04-28,2,5377.48
2538,327,107,2024-07-27,4,4099.16
2539,982,83,2024-06-11,1,3021.3
2540,669,128,2024-09-23,2,2466.3
2541,791,183,2024-11-16,2,1822.34
2542,668,70,2024-03-24,3,1278.96
2543,890,155,2024-10-27,4,8011.32
2544,178,190,2024-06-07,2,4872.66
2545,895,184,2024-03-12,4,13452.8
2546,773,80,2024-01-04,4,17455.56
2547,773,126,2024-07-19,2,5251.24
2548,992,151,2024-01-04,4,2549.8
2549,963,120,2024-12-07,3,11008.56
2550,218,14,2024-05-02,3,3193.74
2551,735,44,2024-01-25,2,6368.72
2552,332,58,2024-12-22,2,1197.34
2553,715,163,2024-07-10,4,5064.28
2554,195,15,2024-10-14,4,2335.68
2555,332,11,2024-05-03,3,11183.1
2556,589,68,2024-12-03,2,964.32
2557,469,73,2024-01-31,1,1067.84
2558,650,66,2024-02-08,1,4806.56
2559,763,104,2024-09-09,2,521.2
2560,36,179,2024-06-12,2,2233.62
2561,436,147,2024-02-26,1,1503.01
2562,647,184,2024-06-06,3,10089.6
2563,511,73,2024-05-24,4,4271.36
2564,544,1,2024-08-31,3,11603.13
2565,284,77,2024-02-12,3,14407.53
2566,11,126,2024-06-08,1,2625.62
2567,689,128,2024-03-07,4,4932.6
2568,969,170,2024-07-13,2,2850.68
2569,218,139,2024-11-18,4,4446.44
2570,614,45,2024-04-14,4,14750.0
2571,336,107,2024-06-25,4,4099.16
2572,539,7,2024-12-07,4,11927.88
2573,838,200,2024-12-26,4,16951.64
2574,211,13,2024-12-12,3,5783.91
2575,961,85,2024-12-13,4,11281.8
2576,933,42,2024-05-27,3,5395.14
2577,33,94,2024-10-19,4,7794.48
2578,38,101,2024-12-29,3,10187.61
2579,595,132,2024-07-31,1,1834.13
2580,78,121,2024-10-15,3,13539.93
2581,724,109,2024-10-18,2,7721.16
2582,835,8,2024-08-23,2,535.82
2583,240,58,2024-01-29,4,2394.68
2584,762,147,2024-06-26,4,6012.04
2585,169,189,2024-10-25,4,11506.72
2586,234,89,2024-06-29,3,1664.91
2587,129,99,2024-03-20,2,633.66
2588,167,109,2024-01-28,4,15442.32
2589,321,36,2024-10-17,4,17678.72
2590,906,93,2024-03-15,4,5916.48
2591,831,128,2024-03-20,4,4932.6
2592,946,103,2024-09-29,4,17112.72
2593,516,28,2024-12-21,4,2487.32
2594,134,95,2024-02-01,3,13912.59
2595,850,66,2024-10-29,4,19226.24
2596,765,9,2024-06-20,3,14978.34
2597,275,118,2024-03-10,2,5745.28
2598,814,90,2024-11-18,3,2748.18
2599,716,30,2024-09-15,2,8307.66
2600,577,144,2024-05-01,2,2329.34
2601,630,4,2024-10-20,3,14691.45
2602,295,180,2024-09-14,1,3963.5
2603,109,152,2024-04-13,4,6705.28
2604,170,96,2024-09-17,1,4108.58
2605,530,119,2024-02-04,3,6477.42
2606,685,22,2024-10-04,3,6350.91
2607,659,86,2024-06-28,1,2142.98
2608,448,195,2024-07-23,2,1946.36
2609,391,116,2024-08-13,1,3511.47
2610,976,198,2024-09-22,2,3343.32
2611,823,186,2024-08-17,4,19488.32
2612,701,52,2024-10-02,4,17563.56
2613,424,13,2024-04-23,4,7711.88
2614,385,101,2024-04-05,4,13583.48
2615,294,139,2024-03-09,2,2223.22
2616,549,186,2024-01-06,3,14616.24
2617,136,103,2024-04-01,3,12834.54
2618,558,188,2024-04-12,1,4224.9
2619,512,51,2024-11-30,1,1606.91
2620,908,43,2024-12-27,1,2582.01
2621,645,158,2024-11-24,4,16584.48
2622,711,102,2024-07-28,1,4159.55
2623,551,54,2024-07-27,4,407.2
2624,893,169,2024-08-25,3,3118.35
2625,809,173,2024-02-11,4,14186.76
2626,831,74,2024-06-25,4,10754.96
2627,839,170,2024-06-04,3,4276.02
2628,977,89,2024-03-07,1,554.97
2629,675,44,2024-12-22,2,6368.72
2630,849,168,2024-04-01,2,288.78
2631,737,7,2024-06-24,1,2981.97
2632,413,89,2024-05-03,3,1664.91
2633,997,152,2024-03-10,4,6705.28
2634,929,41,2024-08-26,2,2094.68
2635,818,6,2024-09-09,1,2974.91
2636,265,143,2024-05-03,3,1998.75
2637,790,145,2024-06-27,1,3740.2
2638,51,169,2024-08-15,1,1039.45
2639,409,27,2024-06-19,2,6637.02
2640,401,15,2024-05-08,4,2335.68
2641,86,59,2024-11-28,4,13591.0
2642,267,16,2024-09-20,4,15072.68
2643,161,189,2024-03-31,1,2876.68
2644,393,148,2024-05-24,1,917.03
2645,188,123,2024-07-03,3,12790.44
2646,486,83,2024-04-06,2,6042.6
2647,455,191,2024-11-10,3,9441.66
2648,475,64,2024-01-16,4,9255.4
2649,107,124,2024-07-04,1,261.43
2650,732,80,2024-12-10,1,4363.89
2651,763,134,2024-09-25,1,4240.88
2652,46,72,2024-12-27,4,3400.68
2653,986,72,2024-08-13,2,1700.34
2654,661,151,2024-05-16,4,2549.8
2655,469,49,2024-06-05,3,12726.87
2656,718,84,2024-05-19,4,8804.68
2657,163,15,2024-06-09,2,1167.84
2658,261,3,2024-03-18,4,14518.24
2659,561,108,2024-12-04,1,4034.58
2660,975,149,2024-03-18,2,1892.42
2661,537,139,2024-01-07,2,2223.22
2662,706,86,2024-07-29,3,6428.94
2663,616,107,2024-07-23,3,3074.37
2664,812,42,2024-12-01,3,5395.14
2665,206,50,2024-05-29,1,3912.39
2666,229,186,2024-01-21,3,14616.24
2667,482,178,2024-08-06,1,4796.81
2668,205,158,2024-05-25,4,16584.48
2669,529,108,2024-03-10,1,4034.58
2670,58,69,2024-02-02,4,16176.72
2671,518,165,2024-02-16,3,13394.25
2672,994,65,2024-01-27,2,8038.34
2673,380,147,2024-05-20,1,1503.01
2674,736,45,2024-09-16,4,14750.0
2675,9,132,2024-07-25,1,1834.13
2676,34,49,2024-02-02,1,4242.29
2677,311,89,2024-01-13,2,1109.94
2678,321,157,2024-02-03,1,2518.53
2679,417,35,2024-10-11,2,5979.18
2680,480,73,2024-05-21,2,2135.68
2681,771,123,2024-05-04,1,4263.48
2682,491,57,2024-03-17,2,6455.96
2683,156,38,2024-10-14,2,724.6
2684,721,106,2024-04-18,2,3523.12
2685,88,115,2024-07-10,1,899.59
2686,835,141,2024-03-28,2,8118.88
2687,968,44,2024-04-02,4,12737.44
2688,742,39,2024-08-05,4,3959.8
2689,46,177,2024-10-25,3,13299.57
2690,661,5,2024-01-03,4,18016.96
2691,705,167,2024-08-06,2,1251.56
2692,648,156,2024-12-25,2,1122.4
2693,474,11,2024-09-05,4,14910.8
2694,793,107,2024-06-17,2,2049.58
2695,194,8,2024-07-12,2,535.82
2696,612,183,2024-11-13,4,3644.68
2697,319,162,2024-04-11,1,4189.47
2698,95,58,2024-07-02,1,598.67
2699,419,191,2024-03-27,4,12588.88
2700,221,5,2024-07-26,4,18016.96
2701,227,54,2024-07-18,2,203.6
2702,918,141,2024-08-18,2,8118.88
2703,344,159,2024-07-06,3,12330.81
2704,914,47,2024-06-13,3,14839.59
2705,326,21,2024-11-06,3,13811.82
2706,896,59,2024-03-28,2,6795.5
2707,772,52,2024-01-24,4,17563.56
2708,346,134,2024-07-14,4,16963.52
2709,150,61,2024-05-28,1,1008.03
2710,700,84,2024-09-05,4,8804.68
2711,647,136,2024-04-24,2,2200.62
2712,702,175,2024-04-24,1,856.68
2713,724,138,2024-12-24,4,17738.6
2714,23,50,2024-12-16,2,7824.78
2715,536,18,2024-01-28,4,14388.88
